"","sample_id","plate_number","treatment","ITGB1","MAPK_P38_P2","PLC_G2_P","STAT5_P","LRP6_P","H2A_P","KALLIKREIN_6","EPHRIN_B3","PLC_G1_P","SMAD3","MTOR_P","NFKB_P65_P","FAK_P","CDC2","STAT1","EGFR_P_Y1173","IKBA_P","KLF4","JAK1_P","RSK1_P_S380","RB_P","FAK","EGFR_P_Y1045","FRIZZLED_3","CREB_P","NOTCH_3","ERK1_2","MAPK_P38_P","RSK1_P_T359","AKT1_P","BMP2_4","CMYC","SMAD1_5_9_P","NOTCH_2","NICD","JNK","BMPRII","IKBA","GAPDH","AKT123_P","RELA_P","STAT1_P","RIBOSOMAL_S6_P","SMAD1_5_P","H3_P","MKK3_6_P","RNAPOLII","SRC","CFOS_P","STAT3_P","CYCLIN_E","CDK4","CYCLIN_B1","P63","IGFBP_3","NOTCH_1","SMAD2_3_P","RELA","SMAD1","GSK3B_P","ERK1_2_P","MAPK_APK2_P","JAGGED_1","AKT2","TGM1","SRC_P","JNK_P","CJUN_P","JAK1"
"1","plate_10_171","plate_10","ip70S6K_EGF",0.495627515466055,-1.25600473483067,-0.200270563109157,0.595171482078317,-0.988894145194611,2.40297751637616,-0.806950100019217,-0.218434219935383,-0.00395676039033993,-0.962013019179,-0.00192635397639472,0.517292796689617,0.355813888004132,0.428779669683656,-0.170597378574918,-1.13669090643275,0.480186008631571,-0.982867306698096,-1.1761487135422,-1.17815194303334,0.792908850096973,-2.27211782133757,0.8801515828496,0.823761358229444,1.01837772998837,-0.405648625883501,-1.18123267648009,0.390515774452587,-0.915361681032736,1.02182768020504,-0.419054561828728,-0.286208285605058,0.229763482827377,0.711650125536152,0.729946487142838,0.468985521501845,-1.13633025297554,-1.42058006539508,-1.0333714378352,1.34911557212701,0.343190924742445,-0.486577911120045,-0.588922464551913,0.89191425506323,0.309458167607038,-1.20140276095415,-1.30452366146053,-0.182487092843131,1.38777363729895,-0.701112962598382,-0.60458923635414,-0.267939388790295,-0.0698161251298767,-1.25324166274856,-0.125515158366897,-0.0110478242197514,-0.389948183236793,0.819706103380155,1.35851016409851,0.873919625130518,-0.893748667207115,-0.387590394352192,-1.17132599663643,0.571612808586879,-0.223200258072155,-0.144446126989514,-0.843923028633579,-0.70028608196711,-0.428196467382197
"2","plate_2_171","plate_2","ip70S6K_EGF",-0.224909145920521,-1.01450364061851,-0.964894244223169,-0.699262981394729,-0.885827445980138,1.5758814195319,-0.91677967874698,-0.515155486959722,-0.773178469898248,2.1848392261283,-0.885266183802521,-1.45222686517938,-1.01128154252089,-0.949186364307628,0.88520290410385,-0.0204932973115481,0.435735267915904,-0.124814868711046,-1.28179445342395,-0.914107208253373,1.3464176308066,-1.44178120978586,-0.70391746302208,-0.273334810846008,-1.62994106398203,-0.565808112185826,-0.776783754935302,-0.391389488420853,1.22966055992435,-0.988942616767076,1.29132309099162,0.173677506187384,-0.476201267703223,-0.484078051875804,-1.22979923146642,-0.172583040517149,-0.0473918181647482,0.352522251391064,-0.166620302596739,-0.16350231580688,-0.783769327750983,-0.999006884162307,0.107646582082866,-0.954364195639858,-0.393378668191221,0.131334290876759,2.73832193242949,0.492353919499915,-0.168505249890965,-0.736605536876669,-0.998115331998871,-0.76537065391147,1.41860692844948,2.83549745711304,-1.09756563215923,-1.17818300708398,-1.33620590975107,-0.389637516845118,1.44182656616786,-1.84532915156231,-1.0366997196662,-1.71668895053903,-0.341027945165301,-1.51794643461145,-0.177324924906309,-1.88893578579561,-0.84736814974406,-0.522387828332993,1.11551920939762
"3","plate_3_171","plate_3","iRSK_EGF",-0.97373410042805,0.704465778900049,-0.341535816312967,-1.19909561694793,-0.347025637591748,-0.0415779931455321,0.741154755827261,0.372264183748176,-1.36030405869424,1.3443648303508,-1.4983091858622,-1.06073977992854,-0.923588619009614,-1.05003840445436,2.3935869498803,-1.84577405438755,-1.11444136975239,-0.78041863482016,-0.539383486052233,-0.826705800249547,-0.879451775510642,-1.16177642432366,-1.5692992187763,-0.626305319607318,-0.381812620166558,0.020305745717673,-0.62858015291413,-0.798233686522513,-0.281768909836609,-1.38828367194541,1.12858561727257,-0.552629466444669,-1.69534366187311,-0.161607753813208,-0.674104182924347,-1.12219556225641,0.0922700958810466,1.55993156147456,-0.661795373296656,-0.0897856813505864,-1.20329253378937,-0.939779707640669,-0.414848946561497,-1.52910210059624,-0.717931080152735,-1.36834844691444,0.32912087369116,0.199707978309279,-0.509243871137058,0.123504859202917,-0.366833974464029,-0.691336544891779,0.679004161642338,1.61281714605815,-0.610957335203811,0.0859985926304341,-1.81327742134306,-0.991826720697471,-0.467842867809518,-0.901008338747153,2.10696087504584,0.591584269264377,-0.0864691269318634,-0.510348676083323,-0.224652453941532,-1.00950654980537,-0.359242232880441,1.71286148387006,1.77663519601123
"4","plate_6_171","plate_6","EGF",-2.3478911895752,-2.12009890711496,-0.673038524686441,-0.779171432036402,-0.506764811041397,-0.618758841239835,-1.03935132679,-0.998346424473744,-0.921615415542486,0.619491755318578,-0.234957290631139,-0.341505898607853,-0.420621591072694,-0.476888175655319,-0.605479642369006,0.261905710634062,0.180206386970251,0.847226966820976,-0.261669770269901,2.48232174899391,0.620057050477016,-0.615170810794735,0.10034110235625,-1.41458810467312,-0.243689338969779,0.633022043289191,0.171107549637769,-2.34679600335052,-1.08385674667102,-0.878158335070043,3.54216245803239,2.02905364304115,-0.511396437645328,-0.279842039190583,-0.81993136374063,-1.50850607158017,-0.199678261349581,0.600196026769172,-0.348096640460297,-0.978669023593176,-1.2916350227704,0.825905022839899,1.14948596306011,-0.165427065847403,-1.58333253850731,-0.953043531937624,0.908635211145352,-1.14518309074699,-1.77790451737992,-0.649129934687039,-1.98046897296239,-0.665103049273017,-0.741612671131341,1.17613101958824,-0.962304716186561,-1.1172666073712,0.0297277174788026,1.04077555894512,0.625366380706322,0.0628097502390128,-0.419859214618338,-1.04261813140914,-0.67272768204011,-1.17444744718641,10.0077040201312,-1.2454229233719,-0.778065984829867,-0.215609352125513,-0.173163416558199
"5","plate_8_171","plate_8","ip70S6K_EGF",1.91121807735698,0.113115678366406,-0.396225254163727,0.207822649193404,0.0179957402904948,-0.446467576936075,-0.588510061759288,1.27472079323083,0.498687384320412,1.09681007618745,-0.621559504710524,-0.612943628032804,0.0975381874545632,-0.63903766918893,3.19674094253131,1.20378700133845,1.54880983273565,1.24902850838874,-0.305759748454489,0.177704714011184,-1.38497361081459,-0.476516659540082,0.0071641071570296,-0.0318317743503628,1.51230981763469,-0.449439393549408,0.681454170833644,0.846166071290699,0.0763714463817335,0.421702599146897,0.542620798448184,-0.336453150991819,-0.195604048490712,0.342804211729042,-0.0983518086579964,-0.305473974476381,0.233733040303443,1.37016342260226,0.225062613886435,0.745179257190879,-0.269826811019423,0.444110949145563,-0.320424902778679,-0.251663605010154,-0.140056180853646,0.459396377254152,0.172173395501633,1.62553285269184,0.593753225337742,-0.885743868683405,0.338984885520826,-0.888333635844033,-0.314660777562527,-0.102162075791251,0.0700064046186855,-0.169437985117673,-0.13291361976126,2.08348346318678,2.57629558928196,2.43494983906962,-0.980017832300892,-0.421223059718685,1.00131824130882,-0.240154018261797,0.0618031087550896,0.0980221725496239,-0.348346585275965,-1.24369892308254,1.2050790144241
"6","plate_10_169","plate_10","EGF",-0.346174205025034,0.0265661993241773,-0.490818145135846,-0.946117190878669,-0.143481123785766,-0.0447178944481484,-1.19128007283651,0.573883038848426,-1.02300851803954,2.27565339591913,-0.510805328504918,0.234416014272656,-1.13130396153951,-1.24951781645694,0.484820609726378,-1.23614714711753,-0.996654506146773,-0.522333089395657,-0.641621010299202,-1.01459672303801,1.41494879281495,-0.630688069885359,-0.521526104848173,-0.533979181401656,-1.25195592681146,-1.04946230449855,0.193636654068452,-0.314205452846723,0.346545757779509,-1.13459229429004,0.718271571206903,-0.00675505223036841,-1.05891280902141,-0.656576261752132,-1.60922058522826,0.985531709197249,-0.686899529730083,-0.250536843322918,-0.865844953351651,0.668817728149601,-0.246129369917269,-1.04888873062905,1.42131020797591,-1.39335196394381,-0.972313713747199,-0.764922728522549,0.819969304480813,0.999687159337888,-1.01332273411684,-0.0318589617311972,-0.766068176115934,0.842444257852111,-0.312754063002674,3.15406640979471,-1.12667662592748,-0.49617351050989,-0.971771731083732,-1.71276686098705,1.14002725004745,-1.09047165317548,-0.664814136159358,-0.907585088560472,-1.38945339171866,-0.533907179969079,-0.250811878909047,-0.858505920707381,-0.813749030075182,-0.701552856177236,1.53552821051333
"7","plate_11_169","plate_11","EGF",-0.143411836939598,-1.08553365231051,-0.637694817040229,0.215208640086266,0.0620364257360222,2.32016863397622,0.523426270232183,0.254160790281577,0.041239093479587,-1.24545708326319,-0.280578477873505,0.314942530849642,-0.780177715785404,-0.433828579403971,-0.399663091208525,-1.36928221128596,-0.721525348506605,-0.10135862345324,-0.970663731602794,0.105710994399722,0.604699400906709,-0.212562226735387,-0.861220307147967,-0.0831434370125928,0.303869894934774,-0.514795629767142,-1.68715127256614,0.439397839641583,0.633114831627834,-0.704934845959374,-0.227751299210928,0.181982646354049,-0.440863099967895,-0.143230599750392,-0.651616845933632,-1.04940519993671,-0.0281654604140116,-0.451836596395685,-0.0387709020836263,-0.48117546778427,0.85046098712152,-0.375241472899673,1.31548004079095,-0.0911614672231616,1.98019707655102,-0.0257814107775403,0.10804106462243,-0.0703775555798237,0.524566961414908,0.675347984278761,-0.846115557937488,-0.13528962026594,0.987131062782698,-1.31466613947685,-0.693274043753993,0.243705002641036,-0.962318016750729,-0.246723584830178,-0.957534683020369,-0.0548680355505122,-0.30117838956141,0.72140843910262,0.8380579895795,-1.11369692204651,-0.196733553787408,-0.393476463503202,-0.49597400819822,-0.237876129282907,-0.56698690215619
"8","plate_2_169","plate_2","EGF",0.0487863344304207,0.447433817949021,-0.287013699168997,-0.236847699994855,0.437527081080741,-0.280855900054388,-0.0735646610445599,-0.248616891508385,1.03350465920341,-0.877793420208765,0.883038218582939,1.1337054950765,0.614113207783737,0.95116822255269,-0.809619822701816,1.10622819249814,-0.337763861680872,-0.615295213297399,0.941364360988504,-0.190039516646815,0.1835340231417,0.783282497768385,0.258248825040571,-0.473026549370888,0.670446612861408,0.449838576278969,0.0842310612219742,0.517445310020562,1.31052152010724,0.826617441628708,-0.150352061499781,-0.378523070060979,-0.17397166848916,-0.181509812103976,-0.182875154795799,1.08680381398942,-0.0358775216288142,0.927910744587702,-0.0717157389095694,-0.337146371312827,-0.65546079772875,0.149316008645164,0.146330488059637,0.390858101046313,0.627363555419341,0.169122200484049,0.264868546583596,-0.54251583773169,0.665472541070033,-0.54934928302865,0.534005772989338,0.81184140308213,-0.286223325567294,-0.281675189529568,1.08329588368201,-0.197318640003968,1.0083314995931,-0.509807311943451,0.626536008564458,0.705694721533156,-0.29336967439368,-0.313869983004789,-0.482126389127265,0.69808235685881,-0.113431479700031,-0.192969902454336,-0.646740220956664,0.0405928806021676,-0.643785281571411
"9","plate_3_169","plate_3","ip70S6K_EGF",-0.349302460470783,-0.610454947054124,0.50753793074918,0.27901771853503,-0.830442093954043,0.0645942560922828,-0.822076935892478,0.968539324007964,0.831365346982401,-0.401335289055841,1.14793814006195,0.286888820448116,0.600779654848179,0.877313787319216,-0.651117053678034,0.641902745584892,1.4811514685338,-0.455365580865828,0.75794849075382,0.466818520705299,-1.25869935960089,1.19013843987463,-0.285552914413672,0.231668306280244,0.954291440692939,1.15944689981359,-0.659840967746555,0.770823871910103,1.85088521093732,1.24492252736511,-1.06636733866352,-0.770592315874139,1.45800001872047,0.00422006252340153,-0.297789183341461,1.44160560744487,-0.53578739627427,-0.472189995423784,-0.0989960037529243,1.20032363949083,0.804477518227627,-0.312832344619767,-0.255094664253156,1.14305415976763,-0.309547811740893,-0.0224627388570613,1.11418533756708,0.875729276214931,2.21117695244561,-0.0283691405165915,0.314889551474838,0.156189106205421,-0.155317504274942,0.144173050461575,-0.0201128660330797,0.186871685589793,0.277424152201711,-0.550934589211727,-0.844468451779145,0.174009995067811,-0.562091141349734,-0.660990425026722,-0.667736079788586,0.572135867696607,-0.0718457144729568,0.482336319649181,-0.992877161535015,-0.568096370426304,-0.386469532935788
"10","plate_4_169","plate_4","ip70S6K_EGF",0.148253724380055,0.856935387218124,-1.25404121176769,-2.0188324393215,-1.24629919322377,-1.02079737023628,-0.723474168375445,-0.421026784801476,-1.17386488404066,1.9277231209805,-0.83008820527011,-1.22125571383395,-1.25754268205426,-0.529504346342514,3.09026744950639,-0.42344278876911,1.62153256976403,2.20347575929396,-1.89278365524707,-1.32677308557963,-1.27185087935474,-0.165926104082781,-0.895595236011374,-0.818347210408909,0.231213299586768,-0.833086109900122,0.806104174366905,-0.229292348522242,0.834024829923005,0.366937836368199,0.189581241415527,-0.850513359763822,-1.05570297476023,-0.391445129626072,-1.65718267904478,-0.113187295513515,-0.842053025131731,1.21020673267535,0.126480690459089,0.101116227961781,-0.665426189108782,-1.54270885379303,-1.26830477789025,-1.19580438331323,-1.1371937104435,-0.074555628198325,1.12779684684429,0.259236106544744,2.48555421236591,0.138594803070903,-0.149026510166979,-0.350580837838068,-0.522826666956985,2.2480386441071,-1.12350438172494,0.0941670293458013,-0.958521704004772,0.791589074180218,0.0083747126589132,1.25913489591459,-0.902000452022831,-0.0881348632367773,0.903415314600095,-1.29354411100966,-0.321581103102645,-1.11018097868334,-0.286800296841049,-1.14198449854023,1.9432654174431
