"","sample_id","plate_number","treatment","cluster","ITGB1","MAPK_P38_P2","PLC_G2_P","STAT5_P","LRP6_P","H2A_P","KALLIKREIN_6","EPHRIN_B3","PLC_G1_P","SMAD3","MTOR_P","NFKB_P65_P","FAK_P","CDC2","STAT1","EGFR_P_Y1173","IKBA_P","KLF4","JAK1_P","RSK1_P_S380","RB_P","FAK","EGFR_P_Y1045","FRIZZLED_3","CREB_P","NOTCH_3","ERK1_2","MAPK_P38_P","RSK1_P_T359","AKT1_P","BMP2_4","CMYC","SMAD1_5_9_P","NOTCH_2","NICD","JNK","BMPRII","IKBA","GAPDH","AKT123_P","RELA_P","STAT1_P","RIBOSOMAL_S6_P","SMAD1_5_P","H3_P","MKK3_6_P","RNAPOLII","SRC","CFOS_P","STAT3_P","CYCLIN_E","CDK4","CYCLIN_B1","P63","IGFBP_3","NOTCH_1","SMAD2_3_P","RELA","SMAD1","GSK3B_P","ERK1_2_P","MAPK_APK2_P","JAGGED_1","AKT2","TGM1","SRC_P","JNK_P","CJUN_P","JAK1"
"1","plate_10_171","plate_10","ip70S6K_EGF",1,0.407269440164271,0.00361947115385977,0.00202702688790502,0.00223049877326247,0.00401957405529155,0.0143637468337417,0.0131326675771235,0.00485729156521334,0.00190392523696378,0.0134371123637526,0.00281117895784964,0.00340998598776607,0.00423110888478293,0.0023256344843064,0.0283063650189094,0.00248743754273293,0.00698760033614981,0.0059269815993707,0.00219866137458728,0.0021568761132457,0.0504690641839758,0.00182203538072188,0.00344244467336054,0.0306029987810511,0.0070589047960815,0.00152064013367647,0.00225450784838993,0.00929304750532037,0.00371963834773521,0.00526548094237965,0.0128820644146495,0.00804829454683701,0.00251263352841063,0.00454032162349349,0.00322566964083637,0.00374161575781098,0.0020624324535538,0.00366573079540458,0.00320911085991833,0.00393337926244051,0.00406551928166536,0.00252018363457319,0.0732478526228264,0.00326853942267254,0.0114076691230225,0.00475564137655954,0.00427249766762484,0.0186269829340163,0.00650250461744736,0.00634458303217205,0.00356340604411281,0.00298549098713506,0.0123580749882064,0.0206433846278797,0.00313843516442549,0.0492013976983698,0.00181636726243375,0.00368026362275958,0.00636782678938223,0.00713396984465862,0.0025962690463294,0.0126266973704913,0.00374859080399081,0.0042418748125205,0.00332642086624217,0.00296521157549178,0.00514488763109041,0.00476253889838266,0.0356604665021206
"2","plate_2_171","plate_2","ip70S6K_EGF",2,0.341812690342818,0.00372546864256785,0.00159786822439494,0.00172196623749571,0.00413852293030592,0.0119629809400021,0.0126781806334551,0.00469961134708578,0.00157470341105899,0.0206726584305712,0.00236268045904755,0.00225940598230957,0.00329491659326728,0.00171898231784952,0.0439289540007619,0.00293995365677559,0.00695777288853496,0.00649052401970161,0.00215432987005213,0.00227293966464518,0.0606668628708461,0.00215395871850147,0.00263607237011377,0.0257628917379615,0.00432751373652647,0.00142741788584981,0.00244129674922806,0.00828969077146953,0.00574520533248903,0.00353417988774235,0.0167554313876466,0.00906841470214733,0.002189035376862,0.00367621363066547,0.00217919885318801,0.0034447104806289,0.00256487135749607,0.00477543234866691,0.00408454089870072,0.00321287104307218,0.00334867957988227,0.00227510192782211,0.104188698676062,0.00223546194337498,0.00979048899796361,0.00614466629575569,0.00723698846620175,0.0203968148434296,0.0048201928966551,0.00631114364198308,0.00335152700486288,0.00276743685194288,0.0225687077480871,0.0505754013221891,0.00261831939384047,0.0300164151551797,0.0014616465269454,0.00301907814134695,0.00643089950927277,0.0035732192831134,0.0024311125313969,0.00907584207926547,0.00445024348668761,0.00298120386216372,0.00364322596779679,0.00199265470468116,0.00513766323720526,0.0050911783116363,0.0435802451154775
"3","plate_3_171","plate_3","iRSK_EGF",2,0.273786106361739,0.00447994324331182,0.00194773924777199,0.00152560159734632,0.00476035199296118,0.00726807135539643,0.0195388966873697,0.00517119374713138,0.00132341752561187,0.0187401586706291,0.00205141988090854,0.00248811007773181,0.00335496904986879,0.00167458201542015,0.0662483872880506,0.00219996913389243,0.00591756946988824,0.00605994365331057,0.00246586344635936,0.00231135784336286,0.0196576342913363,0.00226588937613102,0.00219554871908108,0.0242056763418871,0.00561479337988953,0.00176857064912092,0.00250974244520384,0.00776762002303473,0.00431794664245057,0.00319034171237676,0.0163868917525941,0.00745731821917798,0.00163020828962934,0.00390925084369547,0.00247593053098588,0.00300524853427776,0.0026293117122236,0.00553109318906987,0.00358440756893284,0.00324798463088151,0.0030818282075803,0.00230342877558365,0.0809800106165056,0.00191386972315327,0.00904371580192307,0.00458164477487989,0.00547039753298744,0.019629324256156,0.0044518600862782,0.00712149813795689,0.00369141624984862,0.00279989046865127,0.0174950076183432,0.0416246499023878,0.0028786892575129,0.0507966146368061,0.00128280819069653,0.00268984271810435,0.00498522924146009,0.00480977067676702,0.00606309717944193,0.0152426866206131,0.00466536127168199,0.00358910681009677,0.00331639231651563,0.00248293846276282,0.00616125973087967,0.00922045449862375,0.0469719916206713
"4","plate_6_171","plate_6","EGF",3,0.148951574519059,0.00324021070964432,0.00176167744666709,0.00169057334107593,0.00457599763677847,0.00559272057099366,0.0121709655977173,0.00444283955182979,0.00151117337586538,0.017073460612335,0.0026928620635637,0.00290828162469121,0.00369940283548992,0.00192691249340666,0.0218714483266019,0.0030544406442416,0.00678630725741666,0.00712893116640665,0.002582398830223,0.00376587459168568,0.0472844573328836,0.00248439251951588,0.00304548118563241,0.0207279747807208,0.00575724930182621,0.00212520759806708,0.00287906667631543,0.0057804733670996,0.00356052669120593,0.00362956668753153,0.0218527424121687,0.0131840160681068,0.00217290271311619,0.00382380735164527,0.00239806130370794,0.00282647164956232,0.0024946060136042,0.00493043974482079,0.00390124741221423,0.00282458110031757,0.00302563509578614,0.00314791074302855,0.150466080731364,0.00267690845490192,0.00705248545176865,0.00501449000505859,0.00589533706657307,0.0161022251540481,0.00308045892389657,0.00639355893174761,0.00282261634822646,0.00281139019253538,0.00774952783887165,0.0384278461825865,0.00269069355283521,0.0310177388083795,0.00197368988183994,0.00380112911703169,0.00581281755541533,0.00607185299560467,0.00314377064989566,0.0108767077288643,0.00416993690302688,0.00318844335361786,0.0739788269672379,0.00235141455897202,0.00528298937244924,0.00565790393350231,0.036968871496639
"5","plate_8_171","plate_8","ip70S6K_EGF",4,0.535867972653919,0.00422039317457064,0.00191704382643485,0.00207832460780897,0.00518162173950596,0.00609282085282056,0.0140365966143972,0.00565076690500082,0.00211905362070101,0.0181709569133874,0.00249657236078612,0.0027497095473216,0.00405424067606728,0.00185552587057596,0.0781325901265699,0.00343628742305221,0.00770467097704941,0.00739282204673442,0.00256389761029655,0.00275285671076207,0.0103439430042032,0.00253981889484508,0.00299804932120439,0.026828341222536,0.00756833050846029,0.00149515132942191,0.00311476290231977,0.00987774723215627,0.00465614233460347,0.00474876494189227,0.015059900153499,0.00793684122343227,0.00231765474687815,0.00427377048899357,0.00278337247861595,0.00338321117733077,0.00269458306684925,0.0054123262141059,0.00448014579245483,0.00364570510338315,0.00367558942396273,0.00296530837639629,0.0851742248390907,0.00262865515569471,0.0103733669447171,0.00648658401493042,0.0053553129114882,0.0233686796209937,0.00564418169307575,0.00617063270495397,0.00407143735541993,0.00271353475819446,0.0106784323468227,0.0290699759077976,0.00324305303267413,0.0465978325617397,0.00191272102192994,0.00437120970960169,0.00728972256382347,0.00917807822433874,0.0024965991634714,0.0125368434411354,0.00558460819003551,0.00375212040120023,0.00529459230697483,0.00310038819260738,0.0061841078245763,0.00375866801370288,0.0440397169205088
"6","plate_10_169","plate_10","EGF",2,0.330796433903329,0.00418240565547721,0.00186395188111607,0.00162498689967991,0.004995261921358,0.00725895733831209,0.0115422676436151,0.00527833573048045,0.00146777779572817,0.020881467125044,0.00255280562468644,0.00324473129335598,0.003212724771844,0.00158676082500634,0.0380045304868752,0.00244711712707875,0.00599660710677234,0.00622944629263894,0.00242296211143672,0.0022287684753426,0.0619294751695029,0.00247818956476368,0.00272891891614426,0.0246129955946442,0.00471735548317078,0.00114590267860776,0.00288947141824774,0.0083887348955038,0.00491127076863395,0.00340877349961199,0.0154576835908955,0.00866817861570779,0.00192193368727354,0.00355155563170012,0.00197659432181874,0.00398066314590683,0.0022698009077903,0.00439800595438749,0.00337831481114034,0.00360933166779399,0.00369066295168929,0.00225124471304484,0.162540220626194,0.00198982815127325,0.00845839853018123,0.00521055605079789,0.00583032116172334,0.0217273423901384,0.00390695917785186,0.00697512184558851,0.00347646389975572,0.00347223913261234,0.0106915124735392,0.0529075166590754,0.00260274295273531,0.0412270619407165,0.00159826085121641,0.00229568249287551,0.0062024294450833,0.00456167583196089,0.00286076538018029,0.0112374656218419,0.00356425980181883,0.00357489351531735,0.0031357410010585,0.00256712164985404,0.00520816228637396,0.00476019872963656,0.0457350320069292
"7","plate_11_169","plate_11","EGF",5,0.349216267774701,0.00369429278853365,0.00178151473226468,0.00208122627396812,0.00523244892256832,0.0141233820909712,0.0186379121337192,0.00510843259411335,0.00192326876477958,0.0127853904450938,0.00266969879921073,0.00329177433723939,0.00345317739664546,0.00194586956252757,0.0249168987183034,0.00239314302662556,0.00618122496475862,0.00650592935932802,0.00228488783690321,0.0027212111383422,0.0470015093037291,0.00264533349595911,0.00255599716312981,0.0266019673212823,0.00632198433277068,0.00145711015315211,0.00202085664191485,0.0093557739654182,0.00518188094868488,0.00377871450905886,0.0133152948991735,0.00908683719100847,0.00220523358753707,0.00392253132500476,0.00248793838538726,0.00303893447835317,0.0025737424468123,0.00427202188311231,0.00421367047361464,0.00306155317297546,0.00438818489425885,0.00257343301300048,0.157839358699473,0.00271846346378806,0.0152519265951541,0.00598091484568908,0.00530828670176354,0.018921000388156,0.00556939248680092,0.00764141809185554,0.00343336545585955,0.00304363938388285,0.0196087686377109,0.0201937207072986,0.00283464399499421,0.0533889405022449,0.00160180473615107,0.00309721359876332,0.00461451958614184,0.00591775850986914,0.00328088689436211,0.015589528348981,0.00544664328285469,0.00322509530426826,0.00350919418602239,0.00282637660814527,0.0058745341935666,0.00561676951857373,0.0349484250727335
"8","plate_2_169","plate_2","EGF",6,0.366676403106744,0.00436712908622735,0.00197834075738147,0.0019036310666263,0.00566580122134254,0.00657353266729965,0.0161674976343041,0.00484125223549144,0.00234795189227351,0.0136307581852197,0.0032605023879547,0.0037700900982274,0.00440799326803958,0.00255561703794914,0.0188508030546295,0.0033967362425925,0.00643873756096283,0.00616839163212706,0.00308722101335616,0.00259121099018974,0.0392419942137952,0.00304341795986078,0.00312586430679323,0.024881902981164,0.00670005980173064,0.00201858403830404,0.00283894402320541,0.00945592606655254,0.00582156318471758,0.00509740222526705,0.0134905752827725,0.0078435215924703,0.00232757053683344,0.00389486837118403,0.00273823845343728,0.00402752987866803,0.00257018408257422,0.00513554101164972,0.00418039575540815,0.00313015883251689,0.00343029439122443,0.00282431547599395,0.105906996072921,0.00298817552177709,0.0121391479651001,0.00618405016972899,0.00542328333382401,0.0176827748178002,0.00572170908643485,0.00648756744513278,0.00417643887559307,0.00345882405499422,0.0108735142344969,0.0277558325105919,0.00378523458850691,0.0461395395678008,0.00234053608411296,0.00295337760554014,0.00581370299463786,0.00691368587318665,0.00328990858508084,0.0128236507954166,0.00433100666377222,0.00431817630343546,0.0040844602433948,0.00293815946257855,0.00555837854312358,0.00613119779512204,0.0345544236565518
"9","plate_3_169","plate_3","ip70S6K_EGF",7,0.330512249287801,0.00390281006196523,0.00242429701535224,0.00210629435843601,0.00420244294875989,0.00757625164521318,0.0130700710572875,0.00548805945454457,0.00226143759784582,0.0147262766551473,0.00339500013514619,0.00327538555022102,0.00439886239890048,0.00252310248241466,0.021196155346695,0.00320849471154879,0.00765927069166731,0.00627342849019433,0.00301025528343436,0.00287993962794845,0.0126704090659732,0.00320605679864087,0.00284904136003082,0.0279908360266056,0.00699280825286316,0.00243161784931124,0.00249530508876449,0.00978106658978043,0.00633183428168148,0.00545756869340422,0.0114161425892231,0.0069738323194609,0.0030756291629388,0.00402908839894973,0.00267687632220662,0.0041917251511095,0.00233952442225061,0.00425928364556007,0.00415284232935669,0.0038625049118889,0.00435893561412149,0.00260328170712267,0.088076123599314,0.0034090637187798,0.00998337814095248,0.00598437368101586,0.00604606047271662,0.0214022515717653,0.00739258997387833,0.00697840978667641,0.00405846414656651,0.00317141209558031,0.011771532619883,0.0308732964169437,0.00319483284744369,0.0524547332128854,0.00206654308561394,0.00293089205373746,0.00470011371352892,0.00621746539326829,0.00297944496689437,0.0118962745278639,0.00417415511250543,0.0042421903840589,0.0043716425190714,0.00331464418571381,0.00483253189891399,0.0050067388742199,0.0358745396556167
"10","plate_4_169","plate_4","ip70S6K_EGF",4,0.375712462488923,0.00454686383279711,0.00143557933743736,0.00120355914814843,0.00372250389471161,0.00442574566678775,0.013478100214507,0.00474963214416993,0.00140321226455508,0.0200814722933472,0.00239069599701281,0.00239433775969692,0.00312627600287158,0.00190374812422,0.0765571107046757,0.00277659446612708,0.00775346957059811,0.00801967361202468,0.00189794404132049,0.00209154817693466,0.0124281065848739,0.00266397607690351,0.00253849856315794,0.0233584367521068,0.00624704865078138,0.00127184635951198,0.00317233070855972,0.00849769711773396,0.00537160236587264,0.00470161172319867,0.0142603973313492,0.00679655120062585,0.00192340500214148,0.00374315597594687,0.00195098338177849,0.00347219765998545,0.00219821269887015,0.00531221682640383,0.00438057675407624,0.00333891730849287,0.00342395558010025,0.00201506314451539,0.0430704227329305,0.00210036508385861,0.00807902078545304,0.00593008065951658,0.00605604136193683,0.0197854421845744,0.00768918725093594,0.00713571515464818,0.0038086863287264,0.00294926425398279,0.00925040726710538,0.0462748513280119,0.00260444032780211,0.0509308847008829,0.00160322784828179,0.00366489117511398,0.00534573854471632,0.00763839426640218,0.00258673546124071,0.0134267307857699,0.0055018742235432,0.00311659006453065,0.00264702408696999,0.00242681224440093,0.00631316994331288,0.00394656962666512,0.0478268604827845
