sample_id	plate_number	treatment	cluster	BMP_signalling	TGFb_signalling	TNFa_signalling	Notch_signalling	Wnt_signalling	EGF_signalling	JAK-STAT_signalling	adhesion	proliferation	differentiation
plate_13_222	plate_13	EGF	9	2.2231384644258547	6.5602290171854225	7.508063014409476	3.07674243132643	1.9372328606914748	5.288556157665195	3.038451903631512	8.947134148020378	3.3467383977815963	1.6585083359376043
plate_3_222	plate_3	EGF	9	9.12103787671282	7.536117867073733	6.7247590550337115	5.375147217610249	7.525061012107322	8.416153791141914	8.433608004548818	3.014779906137833	5.737299151858707	2.0707167739170966
plate_4_222	plate_4	EGF	9	7.124793052709123	8.065556144631667	7.250780910561435	4.280944820390993	6.773310787507329	8.265849942703445	8.593261260524427	3.6103714981413635	3.4572732457533313	2.998802094129202
plate_8_222	plate_8	EGF	7	5.659012226368143	7.238112307538213	7.465731089640623	3.856990116249503	4.269596800833819	6.837787054615102	6.793432457056666	4.579037752055204	3.6268405818247067	2.68057087899492
plate_11_221	plate_11	EGF	3	5.499683665975523	5.797529343169647	5.718942125221446	2.1088166870846936	6.202981349919289	5.303295349269133	3.84210165100827	7.560855957155882	2.4661127305139146	2.986623361547789
plate_3_221	plate_3	EGF	7	4.7055919334376775	5.593811193547287	4.585772876230012	4.730292794263154	5.835403118451389	4.663819343189212	4.018842450256091	7.566986342635337	3.8414308593212745	2.4726180387875925
plate_6_213	plate_6	EGF	8	5.988620536302709	0.5500119500440922	0.8155079850434817	1.4429890766968678	4.828034032923681	2.6264930848183843	1.3863264320117614	7.186866192918387	7.245702313380905	4.49709417816735
plate_7_235	plate_7	EGF	9	5.847947678374005	8.9267212360303	7.969897269158336	4.361376704063305	8.169127227089671	7.8989617885485774	7.236743206653184	3.7918920566338024	6.3125945419599505	4.233992417658853
plate_10_176	plate_10	EGF	1	5.804451561016965	4.2640879884765805	5.457598765279919	4.566653934305952	2.5444425892014517	6.827841035700994	7.654879032268555	4.268736112537025	4.360923430076254	2.91918776574481
plate_6_176	plate_6	EGF	1	5.500922267866697	4.070102253902344	5.0800338487418095	2.3352483076310557	3.6816907174778795	6.673210513361745	7.4856089841606375	5.123317718492549	5.285406836169434	2.203031156093202
