"","sample_id","plate_number","treatment","cluster","ITGB1","MAPK_P38_P2","PLC_G2_P","STAT5_P","LRP6_P","H2A_P","KALLIKREIN_6","EPHRIN_B3","PLC_G1_P","SMAD3","MTOR_P","NFKB_P65_P","FAK_P","CDC2","STAT1","EGFR_P_Y1173","IKBA_P","KLF4","JAK1_P","RSK1_P_S380","RB_P","FAK","EGFR_P_Y1045","FRIZZLED_3","CREB_P","NOTCH_3","ERK1_2","MAPK_P38_P","RSK1_P_T359","AKT1_P","BMP2_4","CMYC","SMAD1_5_9_P","NOTCH_2","NICD","JNK","BMPRII","IKBA","GAPDH","AKT123_P","RELA_P","STAT1_P","RIBOSOMAL_S6_P","SMAD1_5_P","H3_P","MKK3_6_P","RNAPOLII","SRC","CFOS_P","STAT3_P","CYCLIN_E","CDK4","CYCLIN_B1","P63","IGFBP_3","NOTCH_1","SMAD2_3_P","RELA","SMAD1","GSK3B_P","ERK1_2_P","MAPK_APK2_P","JAGGED_1","AKT2","TGM1","SRC_P","JNK_P","CJUN_P","JAK1"
"186","plate_9_229","plate_9","EGF",3,-0.149035064703663,0.112488727905693,0.0840142982384057,0.323175080752091,-0.432148967903181,2.79180778897406,-0.517919042736128,-0.394057579969182,-0.595272899997235,0.562406974158829,0.689725136824585,0.0716560788985149,-1.42149388984664,-0.683350713205725,0.055566932995388,0.759034592782153,0.614270214306416,0.500358831168686,-1.70988145505676,-0.0865107051367062,0.953836321724034,0.176773027127467,-1.68895084214967,1.14547844335137,-0.129616035232003,-0.126322994357095,-0.755917745778334,0.632728180425297,-0.245658551069812,-0.200669217246695,0.265026486594071,-1.69886114455349,-0.20162532142708,0.797465434753272,-0.448681529843187,0.240531416236835,0.184454935313297,0.525236781532832,-0.493507863371649,-1.54645315955637,0.521514337962037,0.200809667312016,1.14910916122277,0.0360912617209537,0.00281574995670261,-1.46449277377043,-0.7714050447941,0.785726285974395,-0.872096966202907,0.358767622255749,-0.711532900364758,0.593396459801716,0.696562459834685,-0.312908020616,0.483896641764687,-1.14998207971024,-0.208916496243555,0.869715928919155,0.581844368626774,1.97194325814144,0.89582594293921,-0.160385115617571,-0.212471434287535,-0.0836214924340156,-0.312255894555759,0.109990384664232,-0.496833216316641,0.319259374762401,1.75420649095216
"187","plate_9_233","plate_9","EGF",4,0.794075058443705,-0.460318433178849,-0.49910525907008,0.372382211160728,-0.280376253604529,-0.690678128522548,-0.064503975902216,0.840126797566889,1.71852675987255,-0.0291120935966256,0.175322360458416,0.429557454961862,1.12713156229214,-0.289791748082619,1.2671591374964,-0.278049887083528,-2.0143300742317,3.87902531091701,1.35611759077249,-0.146965697893806,-1.83288042278151,0.963786742176852,-0.645127875032817,0.371743580924049,0.410627755983577,1.78002156518268,-0.306147267277453,-0.269591665568407,-0.73347891663982,2.51617778529735,1.29058963411857,-1.52193510585315,0.76647689806219,1.00126723965499,0.0535479855660828,0.0749502810622354,-0.228178132466958,1.13486839634545,0.521261232848871,-0.504886188238421,0.236881198310531,0.820936634976014,1.00501465729883,1.00922332268311,0.348604990533711,1.491574343283,-0.0228200313516435,1.35469653449241,-0.0256481180132956,2.06611322721059,-0.225927984679385,-1.09219722142,-0.459647942074342,-1.97394934646579,0.420312157830862,0.25147470370752,-0.1925462384684,0.74469603018957,-0.472991518950245,2.10588582787379,0.0435153167588439,-0.658302230958275,-1.32380550187484,-0.0405553428786727,10.7752670268401,-0.853147637648346,0.19991947905319,-0.36042801542972,-1.19171543495379
"188","plate_13_242","plate_13","EGF",6,-0.627239443325869,-0.942119072237001,6.20228681476552,0.380221648957405,-0.638164240598853,-0.167647310971371,-0.469336973733073,-1.08673679254138,1.14477914930134,-1.70065780776384,0.177772528799264,0.175814131472318,0.326412332683748,1.66480604104998,0.163043367671532,0.316302666432346,-1.39772942132821,0.154400142421075,2.21398115578676,0.381119356206626,1.06902212404503,-0.268118688820205,1.51072709183375,0.595466472190734,1.50370848870492,0.917265217507828,0.0348612359798346,-0.727858634148892,0.604445466745906,0.554146107454412,-1.7631273570738,1.87276258736418,0.296090989308277,-0.136424318247974,1.17813919890533,-0.422409762044413,-0.298772034939909,-0.801339593488631,-1.0591638650179,0.562023353400902,-0.316122499878617,-0.0961787194223391,0.132103536447224,-0.0981554871479329,-0.716956292323278,-0.466828528430975,1.6823179651659,-1.21149587654161,-0.803261589016102,-0.620862210919155,0.880075605395984,0.179589359729832,-0.506947112349151,-0.264860189260286,0.273471115177896,-0.386696891527207,1.46052833612728,0.944838957084725,0.117086860072019,0.241618852394461,0.389001106300201,-1.17349390356519,-0.695241114204434,1.50646222699309,0.153229618513691,-0.0851561804565478,-0.495918483942228,-0.691520647211033,-1.9472205532111
"189","plate_2_242","plate_2","EGF",6,0.16190883744368,0.899516884831931,5.06507101274866,1.05172858305898,-0.605969669495854,-0.104626634799918,0.0035607692908397,0.982708648708184,0.48632147959905,-0.225010782067441,0.840882235131818,0.931479852789613,0.171960093262573,0.814417672095229,0.116035167812237,0.0171173669364894,-0.655861070155419,-0.324658854967584,0.4155406731055,2.37396535270399,-0.0368285121780337,0.956021527979341,0.964374543934605,-0.284147136020456,-0.207557867727687,0.806978106460313,-1.00792070670521,-1.19351646027151,0.0440829104801914,0.278050130600297,-0.884547194792879,-0.673792616543453,0.825835057992507,1.08164649795012,0.874370373524654,-0.139692690712088,0.125598204241086,-0.811712471605653,-0.558937951561359,0.405744396217552,1.24431942472784,1.49743300535896,-0.221854041812993,1.11331187802034,0.112374204408764,0.429302350643364,1.06040715507925,-0.645888865002419,0.889880021202644,1.11961658081701,-0.866644375436647,0.0949780299783531,0.070142086622217,-0.705513016694218,0.123321903223081,0.0374241686604817,1.66214990741569,0.975549967290754,-0.791818718077414,-1.02515940542019,0.919345141714116,0.0634119600923057,0.0270676926420281,0.531452868702355,-0.119486719342468,1.26167261830083,-0.760925184219814,-0.618524893422902,-0.390981025677293
"190","plate_6_242","plate_6","EGF",8,-0.299237041706193,0.449796627616395,2.11000871786649,-0.254113708689418,0.482711810959608,-0.599703113143427,-0.692528999947399,1.14569745190496,0.52153207571726,1.47579268092701,-0.699647131893188,-0.342155066570462,-0.830321104936435,-0.582517792927051,0.750671268860224,-0.36331710815293,0.464735650273736,0.891569555874427,-0.490626039064515,0.0762638205029159,-1.58962454892828,0.132049151420708,-0.101071757205212,-0.240808986029212,-0.660158834248131,0.0345516391331193,0.644864757254617,-0.013360292343068,0.999326445347577,0.330609179105038,1.87781301456847,1.81256230325025,-0.230838395586288,-0.24416617930021,-0.79321495809359,1.24517818047444,0.814899477138191,0.750155981763128,0.506537016657352,0.669018240885107,0.504612651582002,-0.0820644773557657,1.42731496210885,0.0953365457924733,0.0339809549260201,-0.351870692410684,1.28423375489431,1.73686502636921,-0.845811721533673,-0.896750876684753,0.248586556161856,0.759752147799949,-0.391798339813412,2.67733041051796,-0.00229167176555162,1.22637998777858,-0.142270791841272,-0.801766510340318,0.739217709592528,-0.13819870333718,-1.09290262177652,-1.09302518193295,0.902069094531924,0.146692626198079,-0.297133534119774,-0.842330999734985,-0.0893834830704378,-0.393147446403799,-0.0641145716618063
"191","plate_10_234","plate_10","EGF",1,-0.0345414078868093,-0.671642413970498,-0.442793577515073,-1.07368168200102,-0.457088892469478,0.484206021912115,-0.171947633435677,-0.62853980938056,0.0577710200136787,-0.591292629165262,-0.566355615386056,-1.12022517526272,-0.189712718642573,-0.626062647224968,-0.784176083432375,0.370627689620307,0.13725166959741,0.40517112587919,-0.534334839807685,-0.350901330187371,0.776253559916055,-0.190625331716835,0.544746982105844,-0.387020256673326,-0.345470897038606,-0.7136770830648,-0.744980380608075,0.00348547492597163,-1.60490520623011,1.10213008712335,-0.257740698000225,1.28065374581799,0.294863572751184,-0.576335587962129,-0.39808938811616,0.0685929919020058,-1.83169838595892,-0.190227562441468,-0.111950804446866,-0.778073908258472,-0.765081804154394,-0.0384478898919499,-0.170953151005086,-0.108487542182598,-0.0174955363216136,0.113780076988247,-0.157079346268265,-0.578790966382217,-0.477417212448714,0.0756514991538543,0.714533222235646,-0.443557144262248,-0.0926723020318401,-0.520236158497761,0.42240442778042,0.21557380685711,-0.866918424964244,-0.737964001922475,-0.288047248352642,-0.220340648890166,-0.898801817828346,0.454438944047718,-0.136085277720517,-0.146277372632646,-0.159216872237557,0.291019881703361,-0.885854380544546,0.827522178740031,-0.29783581903734
"192","plate_2_234","plate_2","EGF",2,-0.793242591305332,-0.709275756981363,-1.11130219886713,-1.82909238681888,-0.168392817922928,-0.297293559782945,-0.0841713196163706,-1.23752963232064,-0.461393581945635,1.0180535903075,-1.26866967508232,-1.52788711733733,-1.08930365436043,-0.685365270457958,1.41219326768241,-1.6337809609598,0.541850300597566,-0.390196488989708,-1.1215547557428,-1.06270725013139,-0.148029835364287,-0.186567331557504,-0.810244620518843,0.941459310990191,-0.62606943557154,-0.847793072974093,1.13484634582493,0.119264403310252,0.384799858658172,1.10424480193924,0.0746807411072814,-1.38251784719971,-0.683050903232773,-1.20483709050289,-1.49093031867042,-0.274696880447464,-0.290306155647557,0.87254371849133,1.14353422320235,-0.830412618210728,-1.57686172937148,-1.64934288358255,0.0787209146081838,-1.20449741970113,0.236509376834377,0.153731697183715,0.130610332004817,0.809707610024355,-1.61769692104467,-1.00043149574475,-0.803032030934712,-0.350498069731602,-0.166473374043118,0.516156622877345,-0.810852353420462,-0.443874611527412,-1.42940768223373,-0.881767928473011,-0.419520224798767,0.165956932839235,-0.46860196161595,-0.344117845591296,-0.427267334054772,-1.18275504479252,-0.0621810148919344,-1.3022917158221,-0.13207314799001,-0.817592417850139,-0.0150998757364605
"193","plate_3_234","plate_3","EGF",1,-0.372684160750799,-0.636581304584939,-0.220096872946548,-0.0955770697278825,-0.549519514191231,1.63360522133645,-0.4775283999863,-0.303004251648766,-0.639221673639145,0.34632749583593,-0.181768225738213,-0.899101127633587,-0.673390637884211,-0.940941227089239,0.421352680399632,-0.0883804058741504,-0.751305893785048,-0.245288427341827,-0.792811611996166,-0.702746485751962,0.382208195384601,-0.0371323200077246,-0.831030695552153,-0.776884511786292,0.610967609833745,-0.738449056650959,-1.01311188957494,-1.33786421584544,-0.134049735342327,-0.953453214884212,0.0760827140920712,-1.14384624993309,-1.12678819503421,-0.448866945908788,-0.852010066221933,0.122311604248865,1.28868587017956,0.843369563897873,-0.852764286150584,-0.759966025734102,-1.07070785229306,-1.17591796840846,0.802310199631034,-0.942501202294359,0.916810538574491,-0.417966314030788,-0.835461347346834,0.554136799569332,0.341274034246779,0.558904534625351,-0.182811552163416,-0.425196486921758,0.315038546122303,0.270807083054922,0.332998123977492,-0.502318034906316,-0.866957984463966,0.144922488659385,-0.98454931535956,0.22995066399665,-0.458944579555796,0.401778660990724,-1.14234777506046,-0.712512275395299,-0.169109242651371,-0.975559610978075,-0.847810714774203,1.09972315090893,1.09396358692287
